#timestamp tx ty tz qx qy qz qw
1723644406.981120825 0.288071573 -0.516712785 -0.623112440 -0.067674153 0.291974187 -0.006280601 0.954008281
1723644407.281363249 0.351079464 -0.520171821 -0.560226321 -0.041772943 0.269380957 -0.019149166 0.961936712
1723644409.315256834 0.468592763 -0.533491194 -0.433758020 0.044060536 0.210360199 -0.021004423 0.976404667
1723644410.815821886 0.507237315 -0.524586201 -0.138943791 0.014935895 0.134171367 -0.033166207 0.990290344
1723644411.382408857 0.559687853 -0.531729221 -0.112117603 -0.003523195 0.075319171 -0.039017994 0.996389568
1723644411.749005556 0.619003117 -0.521423221 -0.111491069 -0.008734414 0.018159140 -0.051979087 0.998444855
1723644411.982328892 0.638532519 -0.531322896 -0.127071023 -0.011535785 -0.003102069 -0.051844511 0.998583734
1723644412.282698870 0.641625583 -0.534054756 -0.158006683 -0.026270263 -0.041206092 -0.064142473 0.996743560
1723644412.449582338 0.648633838 -0.514538407 -0.175130621 -0.031221557 -0.060418669 -0.053803757 0.996232867
1723644413.050361633 0.612435818 -0.530786216 -0.300682515 -0.058288731 -0.074176416 -0.032517076 0.995009005
1723644413.183805943 0.600705683 -0.525576711 -0.334745318 -0.068645261 -0.092441410 -0.032078873 0.992830992
1723644413.350614071 0.596772432 -0.515289426 -0.351687819 -0.076282509 -0.105519123 -0.034019940 0.990903318
1723644413.951148987 0.579179823 -0.511165261 -0.408884406 -0.073702760 -0.133722886 -0.057875633 0.986578226
1723644414.517961502 0.573852301 -0.512038827 -0.421238065 -0.084792338 -0.182004303 -0.061329599 0.977713346
1723644415.018149376 0.574575901 -0.504925251 -0.403181314 -0.090968274 -0.210286275 -0.059316717 0.971589446
1723644415.285238743 0.570771992 -0.509542227 -0.396722406 -0.081710443 -0.223155066 -0.055315956 0.969775915
1723644415.619138479 0.561845779 -0.505618811 -0.395138860 -0.084828667 -0.249893740 -0.050671510 0.963218391
1723644415.986504078 0.545655906 -0.515493989 -0.396927088 -0.086303212 -0.268883049 -0.049691889 0.958010614
1723644416.120212078 0.544400215 -0.519717276 -0.391331732 -0.086486027 -0.288912416 -0.052995659 0.951967061
1723644416.253926516 0.536877275 -0.530480564 -0.398102283 -0.088416606 -0.309645444 -0.049772274 0.945423186
1723644416.387647629 0.548387527 -0.545700550 -0.376719326 -0.089925066 -0.330195963 -0.047729675 0.938406110
1723644416.521375656 0.552571595 -0.557454824 -0.361164987 -0.081877455 -0.344379157 -0.047481339 0.934047461
1723644416.655110598 0.558763146 -0.564111054 -0.352180839 -0.078006834 -0.360333502 -0.058437657 0.927717507
1723644416.788851976 0.557381749 -0.568370104 -0.348209739 -0.083524756 -0.391305059 -0.061895479 0.914370239
1723644416.855725288 0.578819871 -0.591628730 -0.331773996 -0.085446231 -0.408448547 -0.066675238 0.906323969
1723644416.956036568 0.583215892 -0.598390043 -0.322669774 -0.083124749 -0.417475998 -0.064304747 0.902590156
1723644417.156088114 0.618525743 -0.621632099 -0.293442845 -0.077201031 -0.443875849 -0.069698088 0.890031695
1723644417.222770929 0.624197185 -0.618043542 -0.287008464 -0.078189723 -0.449403644 -0.073172659 0.886887014
1723644417.356134653 0.629829586 -0.632219315 -0.273513794 -0.086220786 -0.469187260 -0.082317553 0.875016034
1723644417.456156492 0.629181266 -0.642086625 -0.275490940 -0.089974716 -0.482735157 -0.080360353 0.867417753
1723644417.556176662 0.634019911 -0.660065174 -0.255744934 -0.091756761 -0.500392616 -0.076799810 0.857490361
1723644417.722874641 0.647443235 -0.681675553 -0.235576510 -0.090322591 -0.518569708 -0.069800794 0.847381413
1723644417.922908068 0.654644132 -0.709360480 -0.212351173 -0.088867426 -0.538484275 -0.076526418 0.834434450
1723644418.156646729 0.652170360 -0.726017058 -0.200488597 -0.080640867 -0.549789846 -0.084677480 0.827077925
1723644418.390780926 0.651326418 -0.749354482 -0.191076487 -0.073054969 -0.570167422 -0.092532046 0.813025177
1723644418.624954700 0.656550765 -0.769623637 -0.180306256 -0.083442837 -0.580204546 -0.079009123 0.806323469
1723644419.594736576 0.675789595 -0.776601791 -0.138288558 -0.055880409 -0.596251190 -0.069607504 0.797820032
1723644419.828736544 0.662985086 -0.768175006 -0.102902710 -0.056976702 -0.601785719 -0.056240633 0.794634819
1723644420.096089840 0.638678491 -0.752241313 -0.038872242 -0.063100465 -0.612009943 -0.044795003 0.787055016
1723644420.229433298 0.622922421 -0.747317255 0.006994963 -0.073435709 -0.612200558 -0.057332348 0.785194695
1723644420.529445648 0.571433663 -0.743438423 0.093475044 -0.072906196 -0.616316438 -0.071346499 0.780863881
1723644420.662779570 0.557000041 -0.739129186 0.124193281 -0.071861044 -0.617494166 -0.066143475 0.780488312
1723644420.862774849 0.534941077 -0.738189876 0.172215253 -0.069698550 -0.629995346 -0.057717394 0.771308422
1723644421.229445457 0.502057552 -0.724066079 0.268010944 -0.060761321 -0.663703501 -0.071077645 0.742127836
1723644421.462790966 0.499881655 -0.735711455 0.348402470 -0.053444687 -0.686897278 -0.080146037 0.720341921
1723644421.629461288 0.501884103 -0.740863144 0.406717211 -0.050868165 -0.702243984 -0.082208015 0.705342233
1723644421.762794018 0.500751078 -0.738472700 0.445066571 -0.046990380 -0.709581792 -0.087809354 0.697549343
1723644421.896123886 0.497787535 -0.724831939 0.465170264 -0.046513770 -0.718627155 -0.087956548 0.688240588
1723644422.129455805 0.478878200 -0.715774477 0.513994575 -0.049917929 -0.734976649 -0.090392865 0.670184076
1723644422.262799501 0.460388184 -0.714992344 0.541546047 -0.052841615 -0.741022289 -0.088564724 0.663513362
1723644422.562813044 0.410921276 -0.700455368 0.607923627 -0.069406651 -0.744955122 -0.077312991 0.658974469
1723644422.796146393 0.352130651 -0.705464840 0.656729341 -0.061049804 -0.741696298 -0.078435645 0.663330555
1723644422.962807894 0.324692667 -0.708887041 0.680543482 -0.046939470 -0.742446184 -0.067736305 0.664817393
1723644423.329496384 0.267897189 -0.689497292 0.734661222 -0.030619590 -0.735495985 -0.048371006 0.675106287
1723644423.662846327 0.228897095 -0.695887685 0.811941624 -0.039615378 -0.747067809 -0.022240134 0.663193583
1723644423.996179104 0.191515684 -0.695918620 0.911391020 -0.034203775 -0.765280545 -0.041755382 0.641429961
1723644424.296197891 0.154245377 -0.691231430 0.985573590 -0.018584419 -0.791888237 -0.046914268 0.608577609
1723644424.662878990 0.098294020 -0.674528778 1.041356087 -0.008433896 -0.806905329 -0.040624157 0.589221716
1723644424.996206284 0.019318819 -0.636961460 1.072991252 -0.009160399 -0.810617208 -0.030367035 0.584716737
1723644425.530663252 -0.168352365 -0.632142007 1.085744858 -0.010208979 -0.801527202 -0.014462494 0.597696185
1723644425.697746515 -0.220585108 -0.614777744 1.084876657 -0.021927558 -0.801945508 -0.017121425 0.596749127
1723644425.965095282 -0.319160938 -0.605950356 1.098072052 -0.032961011 -0.810374260 -0.021273999 0.584597766
1723644426.165343046 -0.378706932 -0.600645065 1.112286925 -0.033134289 -0.822166920 -0.012209962 0.568150163
1723644426.331985712 -0.449713469 -0.598858535 1.143236518 -0.017057976 -0.828573883 -0.018930184 0.559299529
1723644426.498622179 -0.501139998 -0.608251512 1.164447665 -0.002582668 -0.843404293 -0.024620684 0.536708832
1723644426.698577642 -0.552464724 -0.600580215 1.178605556 0.009459349 -0.848574162 -0.015687935 0.528759181
1723644426.998494864 -0.623299479 -0.590848088 1.177057862 0.016511345 -0.854833186 -0.014049239 0.518449843
1723644427.231787205 -0.663112760 -0.574437320 1.154805541 0.006882144 -0.855644107 -0.003767358 0.517505288
1723644427.631711960 -0.771581531 -0.560325563 1.118457675 0.028811701 -0.837671041 -0.001731112 0.545411766
1723644428.198242664 -0.829595387 -0.565283179 1.059907079 0.016630804 -0.832531631 0.015794327 0.553502560
1723644428.931419134 -0.820712328 -0.555105805 1.062844992 -0.004731975 -0.842038751 -0.012779227 0.539244890
1723644429.397997618 -0.787038684 -0.517873645 1.081629038 -0.009758291 -0.848615825 -0.055941999 0.525952876
1723644429.631282806 -0.766190290 -0.503639758 1.095962524 -0.022517009 -0.859501600 -0.071487740 0.505608082
1723644429.797907829 -0.761755943 -0.502203226 1.114892364 -0.029969078 -0.864275455 -0.077092387 0.496171951
1723644430.231142044 -0.702680349 -0.509452939 1.152653217 -0.018285189 -0.874423981 -0.077464662 0.478589207
1723644430.464437246 -0.674592376 -0.501822889 1.172043204 -0.028152848 -0.878621697 -0.091326877 0.467857629
1723644430.664394855 -0.670019031 -0.496513814 1.181904793 -0.035031062 -0.880832434 -0.105115183 0.460280210
1723644432.066504002 -0.667935848 -0.526426375 1.248686194 -0.035018854 -0.883213818 -0.065488681 0.463053167
1723644432.266711950 -0.685095906 -0.519384503 1.284457326 -0.015694611 -0.901486218 -0.066859394 0.427324384
1723644432.500427008 -0.708953261 -0.507826567 1.334500313 0.012229796 -0.921133518 -0.078893013 0.380971640
1723644432.734160662 -0.736846209 -0.502206445 1.371428609 -0.001985844 -0.944363594 -0.096617706 0.314385891
1723644432.934518814 -0.771655202 -0.490772009 1.396583557 -0.008492858 -0.948496044 -0.099295139 0.300705314
1723644433.201613426 -0.816854835 -0.497276664 1.410097361 -0.009454986 -0.949310005 -0.099637344 0.297982424
1723644433.434896946 -0.857307196 -0.492641717 1.413631201 -0.006502252 -0.948503792 -0.094174825 0.302372873
1723644433.701490879 -0.905305505 -0.493621349 1.401990414 -0.003967386 -0.948399723 -0.083561063 0.305842727
1723644433.934746981 -0.940524101 -0.486388803 1.397018671 -0.015348234 -0.949857831 -0.084466293 0.300665975
1723644434.167990923 -0.960717320 -0.480586648 1.407836199 -0.014275982 -0.950997353 -0.091667838 0.294952959
1723644434.401512146 -0.979049921 -0.480556905 1.432901859 -0.002651692 -0.962969363 -0.096595474 0.251698852
1723644434.635041237 -1.006733775 -0.465409875 1.473861337 -0.003314313 -0.977826893 -0.110268407 0.178001449
1723644434.868578196 -1.025717974 -0.455423832 1.505242586 -0.014770720 -0.981351018 -0.123656757 0.146427423
1723644435.971962690 -0.970769882 -0.469823062 1.574126005 0.018711386 -0.988234639 -0.103000470 0.111504063
1723644436.306143999 -0.997584939 -0.455307662 1.633761168 0.043702234 -0.993465543 -0.100370072 0.032284103
1723644436.472802401 -1.009806156 -0.444880813 1.669755697 -0.044267654 0.992858291 0.109867349 0.014212186
1723644436.906089306 -1.005295277 -0.467220753 1.729712725 -0.036813371 0.993394077 0.097463429 0.048102923
1723644437.306041718 -0.968419194 -0.464873821 1.773938417 -0.034958370 0.995348036 0.078837931 0.042950757
1723644437.672684908 -0.956666648 -0.474222034 1.788129807 -0.029395191 0.995281756 0.072434567 0.057475507
1723644438.105957270 -1.005836606 -0.478917658 1.821115971 -0.035693821 0.991482615 0.054087155 0.112972416
1723644438.372607708 -1.036727309 -0.477068603 1.845898867 -0.027838428 0.990361869 0.051067818 0.125700057
1723644438.705916166 -1.053940415 -0.493230402 1.879302025 -0.026011402 0.991596520 0.023268724 0.124572702
1723644439.272512913 -1.037913799 -0.492551118 1.927108765 -0.023859898 0.987073541 0.000570698 0.158481210
1723644439.805813074 -1.017329931 -0.498493165 1.939862490 -0.028004985 0.982290983 -0.007377937 0.185110182
1723644440.573347807 -1.006682396 -0.492647082 1.936521292 -0.021649385 0.975083292 -0.001693628 0.220773667
1723644441.508485317 -0.998050869 -0.490967244 1.920333385 -0.030189356 0.960693955 0.008910491 0.275819570
1723644441.942314148 -0.993941069 -0.483778358 1.909829140 -0.028138477 0.953797460 0.021264654 0.298373103
1723644442.342984915 -0.986778438 -0.486670732 1.901094913 -0.026188063 0.946162045 0.020811182 0.321960479
1723644442.677109480 -0.980606139 -0.483039081 1.894404531 -0.027946267 0.934875607 0.019753465 0.353322119
1723644444.078049421 -0.973544002 -0.476303965 1.819082737 -0.043767590 0.924538076 0.037238847 0.376731992
1723644444.844467402 -0.908142090 -0.492539287 1.646290064 -0.057554666 0.926729679 0.046362180 0.368388683
1723644445.111021042 -0.881773114 -0.499077111 1.619630575 -0.049728937 0.925672710 0.036046337 0.373306543
1723644445.377610683 -0.860990107 -0.502726734 1.610847950 -0.050521407 0.921168447 0.029057566 0.384775162
1723644445.577553511 -0.854486465 -0.505216360 1.599409819 -0.050334923 0.913916588 0.036249578 0.401134431
1723644445.910769224 -0.851048708 -0.503675461 1.575383902 -0.050999325 0.907330215 0.034075826 0.415920466
1723644446.210649252 -0.863763213 -0.503724873 1.535624504 -0.048114687 0.895974040 0.034374058 0.440152168
1723644446.677184582 -0.902529955 -0.481606871 1.465008259 -0.055156510 0.871575713 0.027695905 0.486360431
1723644446.910431862 -0.923081994 -0.484629154 1.430145264 -0.067604996 0.851416171 0.024612265 0.519532800
1723644447.811987400 -0.942594886 -0.474006891 1.385524988 -0.089916945 0.786359131 0.047015607 0.609379828
1723644448.746929407 -0.926396251 -0.465898812 1.367024183 -0.105947807 0.748289764 0.061390106 0.651972950
1723644449.113621473 -0.855997801 -0.477221608 1.359485388 -0.094527051 0.764109910 0.061532278 0.635149181
1723644449.514137745 -0.780766010 -0.485799313 1.352427959 -0.073319159 0.784597695 0.039931845 0.614358306
1723644450.115499735 -0.710740566 -0.491384506 1.339685678 -0.059811424 0.802327871 0.052840691 0.591523886
1723644450.749029875 -0.662903547 -0.486048579 1.328665257 -0.046857979 0.807307422 0.052094094 0.585956812
1723644451.282067537 -0.615564823 -0.479894429 1.300174952 -0.050310090 0.791976035 0.066248842 0.604858577
1723644451.649964094 -0.604380250 -0.499287009 1.255472183 -0.063965641 0.776216269 0.047177952 0.625436604
1723644451.951036930 -0.619569659 -0.512900770 1.235046387 -0.059098136 0.783427835 0.044808056 0.617041707
1723644452.785418987 -0.716684222 -0.507217467 1.267247438 -0.051300559 0.783428431 0.034585480 0.618394732
1723644453.551703453 -0.908681512 -0.514621854 1.225128174 -0.082631655 0.796604335 0.015111239 0.598636210
1723644454.485013008 -1.008901000 -0.521459937 1.331710100 -0.073448494 0.835841119 0.022697216 0.543562114
1723644454.718817472 -1.015846848 -0.526139140 1.342597961 -0.067135647 0.847919047 0.022387730 0.525380731
1723644455.186452627 -1.028624058 -0.490726292 1.332874298 -0.035898980 0.870656133 0.018492898 0.490231842
1723644455.553258896 -1.025447130 -0.493175685 1.334198713 -0.038832642 0.858798325 0.034390416 0.509681106
1723644455.786431074 -1.028959394 -0.465104073 1.325407028 -0.040081035 0.840671480 0.032926966 0.539055467
1723644455.986278057 -1.032871366 -0.490482271 1.272199869 -0.043943431 0.811142802 0.046609301 0.581329465
1723644458.055415154 -0.677185059 -0.501463175 1.170484781 -0.066496678 0.759889960 0.067822069 0.643075109
1723644458.555351496 -0.612373352 -0.479445636 1.150172472 -0.059384979 0.773257971 0.059571680 0.628487766
1723644458.888933659 -0.569940329 -0.467642009 1.092670679 -0.069050141 0.755060673 0.050775569 0.650028706
1723644459.089091063 -0.541801214 -0.475134194 1.068481803 -0.075294539 0.741569698 0.068274274 0.663131773
1723644459.289255142 -0.506957054 -0.470261186 1.016336322 -0.084667973 0.731663346 0.081103824 0.671507418
1723644459.522540808 -0.468655348 -0.466283649 0.979644597 -0.088759288 0.724921644 0.077319354 0.678698838
1723644459.722453594 -0.447905660 -0.479163229 0.964058101 -0.092403151 0.727470100 0.075019456 0.675737441
1723644459.955670834 -0.417606235 -0.467761070 0.943807304 -0.095122933 0.724402785 0.074763790 0.678677142
1723644460.188872814 -0.386111140 -0.469229043 0.938768864 -0.096864246 0.728322148 0.079687931 0.673657179
1723644460.388767719 -0.350417733 -0.465058565 0.934141219 -0.101213023 0.743137777 0.081548013 0.656393230
1723644460.588687420 -0.304251552 -0.469251215 0.921147525 -0.102012806 0.760832548 0.079343989 0.635949612
1723644460.788595915 -0.253131032 -0.478300124 0.925424337 -0.092672750 0.775483429 0.090078257 0.617999315
1723644460.988492966 -0.213099480 -0.479510516 0.916571796 -0.080909796 0.779625654 0.102442116 0.612489223
1723644461.188378334 -0.179012656 -0.479223132 0.931074440 -0.077685393 0.791258216 0.106484123 0.597106934
1723644461.388273954 -0.157476544 -0.484728634 0.927555680 -0.083836101 0.799471974 0.102352507 0.585952282
1723644461.554877996 -0.136256695 -0.488205969 0.935135782 -0.087489761 0.803457916 0.099557489 0.580421507
1723644461.754792213 -0.123580456 -0.494068146 0.938442409 -0.084972419 0.806645930 0.098587058 0.576526344
