#timestamp tx ty tz qx qy qz qw
102.798972000 0.003515830 0.004081512 0.030240512 -0.055102434 0.279708803 0.107932724 0.952406049
102.865638000 0.006955359 -0.013650135 0.036206339 -0.050411016 0.265002668 0.098689206 0.957858443
102.965637000 0.015387666 0.007001773 0.041633721 -0.031234054 0.238991886 0.083330616 0.966935039
103.032302999 0.003571836 -0.000671869 0.032118142 -0.025614750 0.217680603 0.077588394 0.972594023
103.098968999 0.024765441 0.008187066 0.033817228 -0.023040365 0.193370879 0.069263116 0.978406608
103.265634000 0.018998384 0.008174501 0.034650069 -0.018421475 0.150828436 0.046504233 0.987293661
103.565630999 0.072299488 -0.020395461 0.109300196 -0.011376057 0.097263329 0.013623830 0.995100439
103.598963999 0.076995015 -0.026499974 0.119853087 -0.008149196 0.092494518 0.010375889 0.995625794
103.765629000 0.075926200 -0.049588766 0.190827012 0.009722848 0.067705803 -0.002483081 0.997654915
103.798962000 0.079993762 -0.058822405 0.203279942 0.014461557 0.059513893 -0.004901596 0.998110712
103.865628000 0.073112920 -0.061977625 0.220402285 0.026962493 0.046491824 -0.010717978 0.998497188
103.965626999 0.076164387 -0.058395591 0.260917395 0.022815658 0.028491089 -0.023448879 0.999058485
104.132292000 0.070229709 -0.092358835 0.329838425 0.005449856 0.008317268 -0.040021021 0.999149382
104.165625000 0.050150927 -0.093491495 0.349700212 0.007082398 0.001068227 -0.047571540 0.998842180
104.198958000 0.037224829 -0.099155568 0.364557922 0.005939752 -0.007558877 -0.051853441 0.998608470
104.232291000 0.042408437 -0.100757077 0.373890996 0.007436647 -0.020709097 -0.055720557 0.998203933
104.332290000 0.052448124 -0.119495600 0.400195599 0.008732944 -0.053836904 -0.071650296 0.995937526
104.365622999 0.049629889 -0.116201282 0.414129317 0.011725324 -0.065920748 -0.075426653 0.994900942
104.398955999 0.054482955 -0.124559037 0.419604272 0.011913075 -0.079719834 -0.079321079 0.993584931
104.532287999 0.064743191 -0.147503763 0.467079222 0.018675799 -0.128512546 -0.098964609 0.986580849
104.565620999 0.066633187 -0.149238423 0.481919050 0.022121578 -0.140208900 -0.101563409 0.984650731
104.598954000 0.068586484 -0.150313616 0.497680634 0.025180966 -0.154878750 -0.103752740 0.982147574
104.632287000 0.075403616 -0.163726345 0.510734200 0.026370911 -0.170430988 -0.107030220 0.979184568
104.665620000 0.075791970 -0.169908255 0.517442524 0.032012779 -0.183925480 -0.111084841 0.976118207
104.732286000 0.103833586 -0.167307675 0.541359603 0.042103972 -0.212006509 -0.121639065 0.968754053
104.765619000 0.105868608 -0.167434633 0.553659678 0.040406864 -0.221526980 -0.129503533 0.965671718
104.798951999 0.100521632 -0.175942719 0.560643911 0.035345145 -0.231392503 -0.137837976 0.962397516
104.832284999 0.088263504 -0.190356314 0.565686345 0.031000305 -0.244077504 -0.145017549 0.958350182
104.865617999 0.093063049 -0.193893969 0.583633423 0.032547142 -0.262832344 -0.146390796 0.953115702
104.898950999 0.108545840 -0.215217546 0.592460394 0.033285491 -0.281571180 -0.150321096 0.947107911
104.932283999 0.125695050 -0.213905305 0.610330522 0.039038509 -0.295436859 -0.151440546 0.942474842
104.998949999 0.126538053 -0.219362214 0.626634777 0.038709685 -0.309937239 -0.157606825 0.936803401
105.032283000 0.124852926 -0.228435785 0.637785375 0.036597986 -0.319937110 -0.159747913 0.933156729
105.065616000 0.135498047 -0.241090864 0.646418631 0.037111998 -0.332759947 -0.160410643 0.928526819
105.098949000 0.145048112 -0.247564048 0.660313368 0.039018702 -0.343117148 -0.162345558 0.924333334
105.132282000 0.147676155 -0.249469787 0.674916267 0.039875809 -0.350506365 -0.166168928 0.920838237
105.198948000 0.146912217 -0.262672722 0.695331037 0.037737291 -0.365249336 -0.172121659 0.914080441
105.232281000 0.151466131 -0.270133048 0.711226821 0.037829693 -0.375356615 -0.174699724 0.909481347
105.298946999 0.161686569 -0.283227950 0.746640921 0.037876297 -0.388603210 -0.177533731 0.903346419
105.365612999 0.162199825 -0.299867868 0.785171509 0.035239063 -0.392399877 -0.186192781 0.900062680
105.432278999 0.162444234 -0.324437350 0.844714344 0.037242182 -0.402631700 -0.202294692 0.891951561
105.498945000 0.161120027 -0.329778582 0.886614084 0.040100187 -0.409984857 -0.212494805 0.886087120
105.532278000 0.157190412 -0.333056629 0.906557679 0.039648205 -0.413749695 -0.218062937 0.882999301
105.598944000 0.151535124 -0.340068996 0.943252444 0.035984311 -0.425405264 -0.229702294 0.874626994
105.665610000 0.145138204 -0.355213583 0.975247383 0.030926347 -0.443924755 -0.241759270 0.862280071
105.732275999 0.148032904 -0.379556537 1.015049458 0.033565123 -0.463047534 -0.256463140 0.847754121
105.765608999 0.149307549 -0.383500457 1.030075073 0.031679887 -0.468847901 -0.262199998 0.842869639
105.798941999 0.141447306 -0.374660462 1.040843964 0.029494721 -0.473594934 -0.266483814 0.838942349
105.832274999 0.143737495 -0.387153447 1.059074521 0.021842465 -0.483659357 -0.270599157 0.832089305
105.898940999 0.134793997 -0.415396333 1.086365223 0.015046196 -0.498616397 -0.279738873 0.820305705
105.932274000 0.132697999 -0.427132219 1.100467205 0.014017945 -0.505119085 -0.282162338 0.815501451
105.965607000 0.130255461 -0.435941458 1.111078262 0.014882845 -0.511468410 -0.282756776 0.811312020
106.032273000 0.140577018 -0.453630507 1.146817803 0.015195576 -0.524318755 -0.280629665 0.803807139
106.098939000 0.142708898 -0.467190593 1.177063465 0.014292548 -0.531586111 -0.278526932 0.799771607
106.132272000 0.147260964 -0.463169217 1.190562010 0.014816835 -0.536122441 -0.275807679 0.797673702
106.165604999 0.148160160 -0.478361398 1.214272141 0.011032640 -0.548754930 -0.279252052 0.787886202
106.198937999 0.156587243 -0.489741027 1.227331281 0.013954942 -0.555270731 -0.279612184 0.783132613
106.265603999 0.172550797 -0.494024873 1.260101438 0.011907871 -0.565209150 -0.277779371 0.776682317
106.332269999 0.183656693 -0.509187996 1.283060193 0.004289510 -0.577264965 -0.283108532 0.765895784
106.365602999 0.181009054 -0.517402649 1.295817018 0.001510378 -0.580989480 -0.286255002 0.761910200
106.432269000 0.196974635 -0.515898168 1.316444635 -0.002339811 -0.589652061 -0.286055714 0.755299330
106.498935000 0.182163596 -0.531247497 1.329722404 -0.012774376 -0.596832812 -0.296441287 0.745486498
106.565601000 0.176744103 -0.543463886 1.350852609 -0.011856948 -0.606437862 -0.301240563 0.735762656
106.632266999 0.170255184 -0.543557286 1.369083524 -0.013491905 -0.616786003 -0.307152152 0.724603713
106.698932999 0.153686047 -0.555432737 1.386332512 -0.015763747 -0.626770556 -0.317583472 0.711372554
106.765598999 0.130110741 -0.564014077 1.411623597 -0.017004983 -0.633222520 -0.325305045 0.702080250
106.832265000 0.104976773 -0.571125567 1.432739019 -0.014458268 -0.641059637 -0.330240399 0.692657769
106.898931000 0.075391650 -0.574159801 1.459490776 -0.014703321 -0.646975935 -0.334793389 0.684922874
106.965597000 0.028894186 -0.595578551 1.491302967 -0.000396992 -0.652951837 -0.344475895 0.674529552
107.065595999 -0.026834607 -0.605019748 1.516118526 -0.002526847 -0.663395286 -0.355329931 0.658514321
107.165594999 -0.063244939 -0.623530805 1.547450542 0.011270915 -0.675254524 -0.361993730 0.642545700
107.265593999 -0.095160484 -0.627454162 1.568720222 0.007102802 -0.684956431 -0.375453711 0.624354661
107.365593000 -0.134264588 -0.651619375 1.578905344 0.009241211 -0.695691109 -0.391292214 0.602344513
107.465592000 -0.148839235 -0.666714370 1.612772226 0.012051016 -0.706456661 -0.401168466 0.582955956
107.565590999 -0.176593065 -0.669574142 1.634172916 0.009758059 -0.711593747 -0.410966247 0.569777071
107.665589999 -0.188988209 -0.679116488 1.674395204 0.007965433 -0.730258822 -0.414082289 0.543317974
107.698922999 -0.196335316 -0.675649524 1.675259113 0.006855614 -0.734722137 -0.416685134 0.535266221
107.732256000 -0.198894978 -0.681993246 1.671337605 0.008330830 -0.741668522 -0.418775380 0.523913682
107.765589000 -0.186196327 -0.689157605 1.671859503 0.012341479 -0.751994848 -0.417003006 0.510352910
107.832255000 -0.191140413 -0.686208308 1.736499071 0.006971319 -0.774668574 -0.415690690 0.476488560
107.898921000 -0.207413197 -0.686806560 1.749931335 0.000228041 -0.785386264 -0.427225679 0.447936028
107.998919999 -0.217716932 -0.714611351 1.768962622 -0.000855941 -0.795830607 -0.445392847 0.410217226
108.032252999 -0.219996452 -0.709345818 1.777712584 -0.002061799 -0.798255622 -0.450102448 0.400239319
108.132251999 -0.249497175 -0.724159539 1.778109312 -0.009726382 -0.808009624 -0.462461025 0.364905000
108.232251000 -0.265526056 -0.723236680 1.783950806 -0.006959976 -0.816406667 -0.470457822 0.334815145
108.298917000 -0.310477018 -0.716064394 1.786511898 -0.007708667 -0.823312163 -0.479621172 0.303415865
108.532247999 -0.380672455 -0.701327920 1.751646280 0.005690119 -0.832097530 -0.488278955 0.262992352
108.632247000 -0.419006109 -0.701630950 1.725682735 0.005618914 -0.831915617 -0.494200230 0.252291441
108.732246000 -0.437357068 -0.693559527 1.724569917 0.012914503 -0.838379622 -0.487153202 0.244201928
108.832245000 -0.460814714 -0.687667131 1.711792469 0.017548567 -0.838138163 -0.494756877 0.228980511
108.898910999 -0.482542992 -0.676815808 1.699481368 0.017997822 -0.837317169 -0.503537953 0.212192267
108.998909999 -0.504949093 -0.664298713 1.692765236 0.017417789 -0.836365521 -0.512201071 0.194523498
109.065575999 -0.524041176 -0.655165315 1.681260586 0.012833673 -0.835341275 -0.519326746 0.179833233
109.165575000 -0.573855758 -0.642301023 1.683184624 0.007961866 -0.839896321 -0.521953523 0.148577660
109.232241000 -0.604874492 -0.640504658 1.677796841 0.006998945 -0.840522110 -0.525405824 0.131993696
109.298906999 -0.624136209 -0.640050888 1.686141849 0.012670029 -0.844837546 -0.522541106 0.114191905
109.365572999 -0.667909741 -0.640851617 1.688836694 0.009126096 -0.846770763 -0.525125504 0.084493987
109.465571999 -0.711233974 -0.646750808 1.674423218 0.013443184 -0.844243109 -0.531830430 0.065033555
109.532238000 -0.727046490 -0.642982721 1.684200764 0.021218140 -0.847151101 -0.528182387 0.053927250
109.598904000 -0.741320252 -0.643674016 1.675091386 0.020948764 -0.844769239 -0.533056676 0.042150289
109.665570000 -0.762488306 -0.640047312 1.674846649 0.019452551 -0.844774246 -0.534191132 0.024857510
109.765568999 -0.773318410 -0.639489889 1.662374854 0.019940304 -0.837458432 -0.546096325 0.006675290
109.832234999 -0.788655400 -0.635529041 1.653953075 -0.012472175 0.835652649 0.549014628 0.010587290
109.865567999 -0.793388844 -0.631435394 1.650722504 -0.010161913 0.835065722 0.549790800 0.017090293
109.965566999 -0.808240592 -0.617360473 1.629687548 -0.006677967 0.831399739 0.554486930 0.035695653
110.065566000 -0.818977237 -0.598529100 1.595578432 -0.011759195 0.833661199 0.549887240 0.049947556
110.198897999 -0.821983755 -0.578441978 1.581878662 -0.019140832 0.835927129 0.545268059 0.059516754
110.265563999 -0.825049400 -0.570469499 1.557002544 -0.020269603 0.830511034 0.552686572 0.066167168
110.398895999 -0.829016209 -0.558230996 1.546721458 -0.019699797 0.828253448 0.553768992 0.083354965
110.532228000 -0.850279808 -0.546546817 1.521056890 -0.016659318 0.822422624 0.557596624 0.111488216
110.665559999 -0.871225834 -0.556408644 1.507180214 -0.015281983 0.831165016 0.538539469 0.137501001
110.865557999 -0.926273942 -0.580020785 1.508392572 -0.023843190 0.845869660 0.495440483 0.196149811
110.998890000 -0.944424748 -0.611542225 1.524779081 -0.021222755 0.849689126 0.476292968 0.225217581
111.132221999 -0.960206747 -0.621214390 1.530882835 -0.018311197 0.846121609 0.466937095 0.256344855
111.265553999 -0.966469705 -0.625071526 1.542676806 -0.011604602 0.846326768 0.452899963 0.280139208
111.365553000 -0.958343863 -0.647970855 1.553446770 -0.009840015 0.843671322 0.448653817 0.294672102
111.498885000 -0.963331521 -0.646594286 1.560849309 -0.006757116 0.839912117 0.435287118 0.324078798
111.698882999 -0.950511515 -0.663941920 1.577414274 -0.005212443 0.832562506 0.418790787 0.362528384
112.265544000 -0.919067740 -0.731716037 1.611992359 0.001573815 0.825325131 0.374321580 0.422752082
112.498874999 -0.887028694 -0.765053153 1.608925462 0.007064184 0.828525305 0.353684396 0.434054613
112.698873000 -0.866445422 -0.789008975 1.596271515 0.017230336 0.827472091 0.332746059 0.451965839
112.832205000 -0.856396079 -0.814557850 1.592149377 0.025688732 0.826326370 0.316705108 0.464997500
112.965536999 -0.858627796 -0.830005765 1.589939475 0.028911654 0.827162325 0.304101229 0.471687555
113.298867000 -0.839989424 -0.870674014 1.580032825 0.038306341 0.833948374 0.281315595 0.473206490
113.465531999 -0.840461969 -0.878447652 1.573252916 0.042871460 0.830060244 0.269191831 0.486515939
113.665530000 -0.833053589 -0.902364910 1.585876942 0.048157405 0.825054348 0.250942498 0.503978193
113.832194999 -0.830005765 -0.902323365 1.586873531 0.057852130 0.813733816 0.241359025 0.525581896
113.932193999 -0.818989754 -0.936141193 1.626148939 0.054203387 0.801303685 0.248036608 0.541712403
114.032193000 -0.813267946 -0.925422192 1.630530596 0.049586594 0.786384702 0.260037750 0.558140457
114.165525000 -0.819236040 -0.901783586 1.631941438 0.039229818 0.765003204 0.275683224 0.580715001
114.498855000 -0.785728455 -0.873949945 1.685535908 0.007521297 0.714468479 0.307280093 0.628535688
114.632187000 -0.761968851 -0.890617967 1.713974595 0.014886033 0.704668760 0.297722548 0.643880248
114.732185999 -0.752523899 -0.907286644 1.721036315 0.026138591 0.703583717 0.286135405 0.649933279
114.832184999 -0.762418747 -0.923384368 1.709308147 0.038486369 0.700235784 0.271186411 0.659277260
114.932184000 -0.749639034 -0.946902156 1.713675261 0.056215271 0.697637081 0.252937257 0.667955875
115.032183000 -0.747328520 -0.963948607 1.704128504 0.063463591 0.695511580 0.239881575 0.674309194
115.298846999 -0.724815369 -0.981941819 1.674552917 0.081257716 0.684116244 0.219123259 0.690917611
115.632176999 -0.651326418 -0.947627068 1.613709211 0.062625438 0.676768541 0.220836028 0.699495435
115.832175000 -0.594387531 -0.931323588 1.587663054 0.036982775 0.662637889 0.232772574 0.710886955
116.032173000 -0.547835112 -0.896552026 1.584660769 0.034020960 0.650391996 0.244515374 0.718362808
116.132171999 -0.541019440 -0.892294407 1.555972815 0.024967834 0.636022270 0.248478696 0.730144262
116.265504000 -0.528457642 -0.872705221 1.537862182 0.017314518 0.619560838 0.251899958 0.743230104
116.365503000 -0.519982338 -0.848617554 1.523395538 0.007577886 0.604017019 0.258508444 0.753843069
116.465502000 -0.504638553 -0.829192102 1.501567721 -0.000576537 0.584064782 0.265546799 0.767041743
116.565500999 -0.498263121 -0.805495858 1.474206924 -0.001691490 0.558372080 0.267584354 0.785249233
116.665499999 -0.487593651 -0.782523274 1.442044735 -0.017418601 0.532376170 0.272699028 0.801191270
116.765499000 -0.485277534 -0.755802274 1.425378561 -0.015770609 0.507618606 0.270021915 0.818023741
116.932164000 -0.479211748 -0.745597720 1.392030001 -0.036322203 0.478567988 0.253457010 0.839888632
117.032162999 -0.484611869 -0.724537492 1.395272255 -0.041445445 0.465515882 0.248974010 0.848286033
117.132161999 -0.497898519 -0.717987895 1.403953314 -0.035328265 0.450618178 0.241648734 0.858662426
117.265494000 -0.534700990 -0.704411149 1.430907607 -0.022605179 0.431906700 0.218814790 0.874680400
117.498824999 -0.583047986 -0.757017255 1.465808630 -0.032726128 0.385614902 0.195365846 0.901145041
117.598823999 -0.605557144 -0.762186706 1.482890725 -0.032857310 0.370755851 0.192471102 0.907973230
117.698823000 -0.621541619 -0.761390388 1.492594600 -0.034132544 0.351322919 0.190576002 0.916017473
117.832155000 -0.648604631 -0.762864351 1.515859008 -0.039916493 0.333741009 0.183565065 0.923757315
117.932153999 -0.666212440 -0.771710396 1.535633683 -0.048612475 0.322000176 0.179557770 0.928284287
118.032152999 -0.661476731 -0.776278436 1.526431322 -0.055191875 0.303675652 0.179082721 0.934165061
118.132152000 -0.683089852 -0.774830878 1.547195554 -0.062319737 0.300747037 0.175758153 0.935294926
118.265484000 -0.697132885 -0.784490943 1.557604909 -0.071010061 0.292040914 0.173970699 0.937765360
118.365482999 -0.712333202 -0.787914455 1.568673015 -0.061819013 0.284275383 0.173047721 0.940967798
118.465481999 -0.693249106 -0.791303098 1.560721755 -0.051303551 0.275515467 0.168645576 0.944996238
118.565481000 -0.706940711 -0.790672123 1.548594475 -0.029211201 0.286689937 0.173820555 0.941669822
118.665480000 -0.708532870 -0.787165046 1.543705344 -0.032248974 0.299630195 0.172343865 0.937805593
118.765478999 -0.680220366 -0.806856334 1.528436184 -0.034516875 0.306319386 0.182918578 0.933551192
